nodes,tipo,size,nproc,rep,rank,inicio,fim,duracao,funcao
3,p2p_naobloqueante,1000,12,1,rank2,0.001062,0.001062,0.000000,MPI_Comm_rank
3,p2p_naobloqueante,1000,12,1,rank2,0.001063,0.001063,0.000001,MPI_Comm_size
3,p2p_naobloqueante,1000,12,1,rank2,0.001123,0.001489,0.000366,MPI_Irecv
3,p2p_naobloqueante,1000,12,1,rank2,0.001497,0.015641,0.014144,MPI_Wait
3,p2p_naobloqueante,1000,12,1,rank2,0.015679,0.036370,0.020691,MPI_Wait
3,p2p_naobloqueante,1000,12,1,rank2,0.747655,0.748173,0.000517,MPI_Isend
3,p2p_naobloqueante,1000,12,1,rank2,0.748197,0.748225,0.000028,MPI_Wait
3,p2p_naobloqueante,1000,12,1,rank2,0.748501,1.824513,1.076012,MPI_Finalize
3,p2p_naobloqueante,1000,12,1,rank11,0.004096,0.004097,0.000000,MPI_Comm_rank
3,p2p_naobloqueante,1000,12,1,rank11,0.004097,0.004097,0.000001,MPI_Comm_size
3,p2p_naobloqueante,1000,12,1,rank11,0.004139,0.004483,0.000344,MPI_Irecv
3,p2p_naobloqueante,1000,12,1,rank11,0.004492,0.019694,0.015202,MPI_Wait
3,p2p_naobloqueante,1000,12,1,rank11,0.019713,0.037775,0.018062,MPI_Wait
3,p2p_naobloqueante,1000,12,1,rank11,0.760202,0.760691,0.000490,MPI_Isend
3,p2p_naobloqueante,1000,12,1,rank11,0.760724,0.760740,0.000016,MPI_Wait
3,p2p_naobloqueante,1000,12,1,rank11,0.761012,1.825216,1.064203,MPI_Finalize
3,p2p_naobloqueante,1000,12,1,rank10,0.001611,0.001611,0.000000,MPI_Comm_rank
3,p2p_naobloqueante,1000,12,1,rank10,0.001611,0.001612,0.000001,MPI_Comm_size
3,p2p_naobloqueante,1000,12,1,rank10,0.001666,0.002010,0.000344,MPI_Irecv
3,p2p_naobloqueante,1000,12,1,rank10,0.002018,0.019228,0.017210,MPI_Wait
3,p2p_naobloqueante,1000,12,1,rank10,0.019254,0.036866,0.017612,MPI_Wait
3,p2p_naobloqueante,1000,12,1,rank10,0.795338,0.795847,0.000509,MPI_Isend
3,p2p_naobloqueante,1000,12,1,rank10,0.795872,0.795885,0.000013,MPI_Wait
3,p2p_naobloqueante,1000,12,1,rank10,0.796298,1.824289,1.027991,MPI_Finalize
3,p2p_naobloqueante,1000,12,1,rank1,0.005589,0.005589,0.000000,MPI_Comm_rank
3,p2p_naobloqueante,1000,12,1,rank1,0.005589,0.005590,0.000001,MPI_Comm_size
3,p2p_naobloqueante,1000,12,1,rank1,0.005637,0.005980,0.000344,MPI_Irecv
3,p2p_naobloqueante,1000,12,1,rank1,0.005989,0.015246,0.009256,MPI_Wait
3,p2p_naobloqueante,1000,12,1,rank1,0.015268,0.034970,0.019702,MPI_Wait
3,p2p_naobloqueante,1000,12,1,rank1,0.754971,0.755560,0.000590,MPI_Isend
3,p2p_naobloqueante,1000,12,1,rank1,0.755582,0.755610,0.000028,MPI_Wait
3,p2p_naobloqueante,1000,12,1,rank1,0.755882,1.824555,1.068673,MPI_Finalize
3,p2p_naobloqueante,1000,12,1,rank0,0.000001,0.000001,0.000000,MPI_Comm_rank
3,p2p_naobloqueante,1000,12,1,rank0,0.000002,0.000003,0.000001,MPI_Comm_size
3,p2p_naobloqueante,1000,12,1,rank0,0.013906,0.013914,0.000009,MPI_Wtime
3,p2p_naobloqueante,1000,12,1,rank0,0.013917,0.014809,0.000891,MPI_Isend
3,p2p_naobloqueante,1000,12,1,rank0,0.014820,0.015307,0.000487,MPI_Isend
3,p2p_naobloqueante,1000,12,1,rank0,0.015311,0.015695,0.000384,MPI_Isend
3,p2p_naobloqueante,1000,12,1,rank0,0.015697,0.016057,0.000360,MPI_Isend
3,p2p_naobloqueante,1000,12,1,rank0,0.016059,0.016519,0.000459,MPI_Isend
3,p2p_naobloqueante,1000,12,1,rank0,0.016521,0.017025,0.000504,MPI_Isend
3,p2p_naobloqueante,1000,12,1,rank0,0.017028,0.017454,0.000426,MPI_Isend
3,p2p_naobloqueante,1000,12,1,rank0,0.017456,0.017937,0.000481,MPI_Isend
3,p2p_naobloqueante,1000,12,1,rank0,0.017939,0.018402,0.000463,MPI_Isend
3,p2p_naobloqueante,1000,12,1,rank0,0.018405,0.018850,0.000445,MPI_Isend
3,p2p_naobloqueante,1000,12,1,rank0,0.018852,0.019288,0.000436,MPI_Isend
3,p2p_naobloqueante,1000,12,1,rank0,0.029331,0.032434,0.003103,MPI_Wait
3,p2p_naobloqueante,1000,12,1,rank0,0.748741,0.748818,0.000077,MPI_Irecv
3,p2p_naobloqueante,1000,12,1,rank0,0.748824,0.755690,0.006866,MPI_Wait
3,p2p_naobloqueante,1000,12,1,rank0,0.755691,0.755732,0.000041,MPI_Irecv
3,p2p_naobloqueante,1000,12,1,rank0,0.755733,0.755964,0.000230,MPI_Wait
3,p2p_naobloqueante,1000,12,1,rank0,0.755964,0.756001,0.000037,MPI_Irecv
3,p2p_naobloqueante,1000,12,1,rank0,0.756003,0.756243,0.000240,MPI_Wait
3,p2p_naobloqueante,1000,12,1,rank0,0.756243,0.756283,0.000040,MPI_Irecv
3,p2p_naobloqueante,1000,12,1,rank0,0.756284,0.756529,0.000245,MPI_Wait
3,p2p_naobloqueante,1000,12,1,rank0,0.756529,0.756532,0.000003,MPI_Irecv
3,p2p_naobloqueante,1000,12,1,rank0,0.756533,0.808228,0.051695,MPI_Wait
3,p2p_naobloqueante,1000,12,1,rank0,0.808230,0.808282,0.000052,MPI_Irecv
3,p2p_naobloqueante,1000,12,1,rank0,0.808283,0.808544,0.000261,MPI_Wait
3,p2p_naobloqueante,1000,12,1,rank0,0.808544,0.808556,0.000012,MPI_Irecv
3,p2p_naobloqueante,1000,12,1,rank0,0.808558,0.813195,0.004637,MPI_Wait
3,p2p_naobloqueante,1000,12,1,rank0,0.813195,0.813236,0.000041,MPI_Irecv
3,p2p_naobloqueante,1000,12,1,rank0,0.813237,0.813496,0.000259,MPI_Wait
3,p2p_naobloqueante,1000,12,1,rank0,0.813497,0.813543,0.000046,MPI_Irecv
3,p2p_naobloqueante,1000,12,1,rank0,0.813547,0.813819,0.000272,MPI_Wait
3,p2p_naobloqueante,1000,12,1,rank0,0.813819,0.813854,0.000035,MPI_Irecv
3,p2p_naobloqueante,1000,12,1,rank0,0.813855,0.814497,0.000642,MPI_Wait
3,p2p_naobloqueante,1000,12,1,rank0,0.814497,0.814557,0.000060,MPI_Irecv
3,p2p_naobloqueante,1000,12,1,rank0,0.814559,0.814986,0.000428,MPI_Wait
3,p2p_naobloqueante,1000,12,1,rank0,0.814987,0.814990,0.000003,MPI_Wtime
3,p2p_naobloqueante,1000,12,1,rank0,0.815553,1.824360,1.008806,MPI_Finalize
3,p2p_naobloqueante,1000,12,2,rank9,0.004508,0.004508,0.000000,MPI_Comm_rank
3,p2p_naobloqueante,1000,12,2,rank9,0.004509,0.004510,0.000001,MPI_Comm_size
3,p2p_naobloqueante,1000,12,2,rank9,0.004591,0.005190,0.000598,MPI_Irecv
3,p2p_naobloqueante,1000,12,2,rank9,0.005204,0.041370,0.036167,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank9,0.041421,0.077143,0.035722,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank9,0.894679,0.895160,0.000481,MPI_Isend
3,p2p_naobloqueante,1000,12,2,rank9,0.895177,0.895196,0.000020,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank9,0.895467,1.905370,1.009903,MPI_Finalize
3,p2p_naobloqueante,1000,12,2,rank8,0.000953,0.000953,0.000000,MPI_Comm_rank
3,p2p_naobloqueante,1000,12,2,rank8,0.000953,0.000954,0.000001,MPI_Comm_size
3,p2p_naobloqueante,1000,12,2,rank8,0.001002,0.001392,0.000390,MPI_Irecv
3,p2p_naobloqueante,1000,12,2,rank8,0.001412,0.040361,0.038949,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank8,0.040392,0.059977,0.019584,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank8,0.814290,0.814807,0.000517,MPI_Isend
3,p2p_naobloqueante,1000,12,2,rank8,0.814843,0.814866,0.000022,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank8,0.815172,1.906289,1.091117,MPI_Finalize
3,p2p_naobloqueante,1000,12,2,rank7,0.001504,0.001504,0.000000,MPI_Comm_rank
3,p2p_naobloqueante,1000,12,2,rank7,0.001505,0.001505,0.000001,MPI_Comm_size
3,p2p_naobloqueante,1000,12,2,rank7,0.001558,0.001911,0.000353,MPI_Irecv
3,p2p_naobloqueante,1000,12,2,rank7,0.001920,0.039766,0.037846,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank7,0.039795,0.071898,0.032103,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank7,0.829088,0.829574,0.000486,MPI_Isend
3,p2p_naobloqueante,1000,12,2,rank7,0.829595,0.829606,0.000011,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank7,0.829877,1.905383,1.075505,MPI_Finalize
3,p2p_naobloqueante,1000,12,2,rank6,0.002857,0.002857,0.000000,MPI_Comm_rank
3,p2p_naobloqueante,1000,12,2,rank6,0.002858,0.002859,0.000001,MPI_Comm_size
3,p2p_naobloqueante,1000,12,2,rank6,0.002907,0.003262,0.000355,MPI_Irecv
3,p2p_naobloqueante,1000,12,2,rank6,0.003271,0.039592,0.036321,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank6,0.039644,0.073131,0.033487,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank6,0.865317,0.865840,0.000524,MPI_Isend
3,p2p_naobloqueante,1000,12,2,rank6,0.865880,0.865901,0.000022,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank6,0.866247,1.906201,1.039954,MPI_Finalize
3,p2p_naobloqueante,1000,12,2,rank5,0.003973,0.003973,0.000000,MPI_Comm_rank
3,p2p_naobloqueante,1000,12,2,rank5,0.003973,0.003974,0.000001,MPI_Comm_size
3,p2p_naobloqueante,1000,12,2,rank5,0.004024,0.004381,0.000357,MPI_Irecv
3,p2p_naobloqueante,1000,12,2,rank5,0.004389,0.038784,0.034395,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank5,0.038830,0.071367,0.032537,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank5,0.804960,0.805814,0.000853,MPI_Isend
3,p2p_naobloqueante,1000,12,2,rank5,0.805853,0.805876,0.000023,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank5,0.806252,1.907169,1.100917,MPI_Finalize
3,p2p_naobloqueante,1000,12,2,rank4,0.002123,0.002124,0.000000,MPI_Comm_rank
3,p2p_naobloqueante,1000,12,2,rank4,0.002124,0.002126,0.000001,MPI_Comm_size
3,p2p_naobloqueante,1000,12,2,rank4,0.002186,0.002622,0.000437,MPI_Irecv
3,p2p_naobloqueante,1000,12,2,rank4,0.002635,0.037797,0.035163,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank4,0.037818,0.055806,0.017988,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank4,0.506816,0.507131,0.000315,MPI_Isend
3,p2p_naobloqueante,1000,12,2,rank4,0.507143,0.507151,0.000008,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank4,0.507471,1.904281,1.396810,MPI_Finalize
3,p2p_naobloqueante,1000,12,2,rank3,0.005085,0.005085,0.000000,MPI_Comm_rank
3,p2p_naobloqueante,1000,12,2,rank3,0.005085,0.005086,0.000000,MPI_Comm_size
3,p2p_naobloqueante,1000,12,2,rank3,0.005147,0.005511,0.000363,MPI_Irecv
3,p2p_naobloqueante,1000,12,2,rank3,0.005520,0.037095,0.031575,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank3,0.037129,0.072158,0.035029,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank3,0.823699,0.824231,0.000533,MPI_Isend
3,p2p_naobloqueante,1000,12,2,rank3,0.824274,0.824294,0.000020,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank3,0.824565,1.906326,1.081760,MPI_Finalize
3,p2p_naobloqueante,1000,12,2,rank2,0.000002,0.000002,0.000000,MPI_Comm_rank
3,p2p_naobloqueante,1000,12,2,rank2,0.000003,0.000004,0.000001,MPI_Comm_size
3,p2p_naobloqueante,1000,12,2,rank2,0.000054,0.000411,0.000357,MPI_Irecv
3,p2p_naobloqueante,1000,12,2,rank2,0.000424,0.036836,0.036412,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank2,0.036890,0.072255,0.035366,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank2,0.757988,0.758636,0.000648,MPI_Isend
3,p2p_naobloqueante,1000,12,2,rank2,0.758682,0.758716,0.000033,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank2,0.758969,1.906986,1.148017,MPI_Finalize
3,p2p_naobloqueante,1000,12,2,rank11,0.003437,0.003437,0.000000,MPI_Comm_rank
3,p2p_naobloqueante,1000,12,2,rank11,0.003437,0.003438,0.000001,MPI_Comm_size
3,p2p_naobloqueante,1000,12,2,rank11,0.003489,0.003842,0.000354,MPI_Irecv
3,p2p_naobloqueante,1000,12,2,rank11,0.003851,0.042156,0.038305,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank11,0.042189,0.072662,0.030473,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank11,0.825741,0.826228,0.000487,MPI_Isend
3,p2p_naobloqueante,1000,12,2,rank11,0.826259,0.826279,0.000020,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank11,0.826535,1.906439,1.079904,MPI_Finalize
3,p2p_naobloqueante,1000,12,2,rank10,0.000498,0.000498,0.000000,MPI_Comm_rank
3,p2p_naobloqueante,1000,12,2,rank10,0.000499,0.000499,0.000000,MPI_Comm_size
3,p2p_naobloqueante,1000,12,2,rank10,0.000546,0.000895,0.000350,MPI_Irecv
3,p2p_naobloqueante,1000,12,2,rank10,0.000903,0.041537,0.040633,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank10,0.041568,0.070678,0.029111,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank10,0.591534,0.591821,0.000287,MPI_Isend
3,p2p_naobloqueante,1000,12,2,rank10,0.591831,0.591840,0.000009,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank10,0.592096,1.907107,1.315011,MPI_Finalize
3,p2p_naobloqueante,1000,12,2,rank1,0.005636,0.005637,0.000001,MPI_Comm_rank
3,p2p_naobloqueante,1000,12,2,rank1,0.005637,0.005638,0.000001,MPI_Comm_size
3,p2p_naobloqueante,1000,12,2,rank1,0.005717,0.006303,0.000586,MPI_Irecv
3,p2p_naobloqueante,1000,12,2,rank1,0.006318,0.036005,0.029687,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank1,0.036083,0.075955,0.039872,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank1,0.857277,0.857811,0.000534,MPI_Isend
3,p2p_naobloqueante,1000,12,2,rank1,0.857854,0.857875,0.000021,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank1,0.858163,1.906590,1.048426,MPI_Finalize
3,p2p_naobloqueante,1000,12,2,rank0,0.006179,0.006180,0.000000,MPI_Comm_rank
3,p2p_naobloqueante,1000,12,2,rank0,0.006180,0.006181,0.000001,MPI_Comm_size
3,p2p_naobloqueante,1000,12,2,rank0,0.033885,0.033900,0.000015,MPI_Wtime
3,p2p_naobloqueante,1000,12,2,rank0,0.033906,0.035486,0.001580,MPI_Isend
3,p2p_naobloqueante,1000,12,2,rank0,0.035507,0.036118,0.000611,MPI_Isend
3,p2p_naobloqueante,1000,12,2,rank0,0.036124,0.036825,0.000701,MPI_Isend
3,p2p_naobloqueante,1000,12,2,rank0,0.036829,0.037485,0.000655,MPI_Isend
3,p2p_naobloqueante,1000,12,2,rank0,0.037489,0.038318,0.000829,MPI_Isend
3,p2p_naobloqueante,1000,12,2,rank0,0.038321,0.038830,0.000509,MPI_Isend
3,p2p_naobloqueante,1000,12,2,rank0,0.038833,0.039503,0.000669,MPI_Isend
3,p2p_naobloqueante,1000,12,2,rank0,0.039506,0.040096,0.000590,MPI_Isend
3,p2p_naobloqueante,1000,12,2,rank0,0.040100,0.040648,0.000548,MPI_Isend
3,p2p_naobloqueante,1000,12,2,rank0,0.040651,0.041280,0.000629,MPI_Isend
3,p2p_naobloqueante,1000,12,2,rank0,0.041283,0.041886,0.000602,MPI_Isend
3,p2p_naobloqueante,1000,12,2,rank0,0.059797,0.061047,0.001250,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank0,0.823869,0.823990,0.000121,MPI_Irecv
3,p2p_naobloqueante,1000,12,2,rank0,0.824005,0.858027,0.034021,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank0,0.858028,0.858074,0.000047,MPI_Irecv
3,p2p_naobloqueante,1000,12,2,rank0,0.858079,0.858348,0.000269,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank0,0.858348,0.858387,0.000039,MPI_Irecv
3,p2p_naobloqueante,1000,12,2,rank0,0.858389,0.858623,0.000234,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank0,0.858623,0.858668,0.000045,MPI_Irecv
3,p2p_naobloqueante,1000,12,2,rank0,0.858671,0.858955,0.000283,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank0,0.858955,0.858992,0.000037,MPI_Irecv
3,p2p_naobloqueante,1000,12,2,rank0,0.858994,0.859244,0.000250,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank0,0.859244,0.859248,0.000004,MPI_Irecv
3,p2p_naobloqueante,1000,12,2,rank0,0.859249,0.865947,0.006698,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank0,0.865947,0.865991,0.000044,MPI_Irecv
3,p2p_naobloqueante,1000,12,2,rank0,0.865996,0.866259,0.000263,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank0,0.866259,0.866298,0.000039,MPI_Irecv
3,p2p_naobloqueante,1000,12,2,rank0,0.866299,0.866533,0.000234,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank0,0.866533,0.866537,0.000004,MPI_Irecv
3,p2p_naobloqueante,1000,12,2,rank0,0.866538,0.895267,0.028729,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank0,0.895267,0.895322,0.000055,MPI_Irecv
3,p2p_naobloqueante,1000,12,2,rank0,0.895325,0.895622,0.000297,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank0,0.895623,0.895678,0.000055,MPI_Irecv
3,p2p_naobloqueante,1000,12,2,rank0,0.895679,0.896089,0.000411,MPI_Wait
3,p2p_naobloqueante,1000,12,2,rank0,0.896090,0.896099,0.000009,MPI_Wtime
3,p2p_naobloqueante,1000,12,2,rank0,0.896758,1.906301,1.009543,MPI_Finalize
3,p2p_naobloqueante,1000,24,1,rank9,0.001254,0.001255,0.000000,MPI_Comm_rank
3,p2p_naobloqueante,1000,24,1,rank9,0.001255,0.001256,0.000001,MPI_Comm_size
3,p2p_naobloqueante,1000,24,1,rank9,0.001303,0.001641,0.000337,MPI_Irecv
3,p2p_naobloqueante,1000,24,1,rank9,0.001650,0.040892,0.039242,MPI_Wait
3,p2p_naobloqueante,1000,24,1,rank9,0.040926,0.072911,0.031985,MPI_Wait
3,p2p_naobloqueante,1000,24,1,rank9,0.704977,0.705304,0.000327,MPI_Isend
3,p2p_naobloqueante,1000,24,1,rank9,0.705347,0.705368,0.000021,MPI_Wait
3,p2p_naobloqueante,1000,24,1,rank9,0.705560,1.761881,1.056321,MPI_Finalize
3,p2p_naobloqueante,1000,24,1,rank8,0.004322,0.004322,0.000000,MPI_Comm_rank
3,p2p_naobloqueante,1000,24,1,rank8,0.004323,0.004323,0.000000,MPI_Comm_size
3,p2p_naobloqueante,1000,24,1,rank8,0.004370,0.004714,0.000344,MPI_Irecv
3,p2p_naobloqueante,1000,24,1,rank8,0.004722,0.040222,0.035500,MPI_Wait
3,p2p_naobloqueante,1000,24,1,rank8,0.040240,0.066641,0.026402,MPI_Wait
3,p2p_naobloqueante,1000,24,1,rank8,0.432710,0.432910,0.000201,MPI_Isend
3,p2p_naobloqueante,1000,24,1,rank8,0.432922,0.432929,0.000007,MPI_Wait
3,p2p_naobloqueante,1000,24,1,rank8,0.433082,1.759523,1.326442,MPI_Finalize
3,p2p_naobloqueante,1000,24,1,rank7,0.004710,0.004711,0.000000,MPI_Comm_rank
3,p2p_naobloqueante,1000,24,1,rank7,0.004711,0.004716,0.000005,MPI_Comm_size
3,p2p_naobloqueante,1000,24,1,rank7,0.004757,0.005090,0.000333,MPI_Irecv
3,p2p_naobloqueante,1000,24,1,rank7,0.005098,0.039772,0.034674,MPI_Wait
3,p2p_naobloqueante,1000,24,1,rank7,0.039791,0.075000,0.035209,MPI_Wait
3,p2p_naobloqueante,1000,24,1,rank7,0.438634,0.438802,0.000168,MPI_Isend
3,p2p_naobloqueante,1000,24,1,rank7,0.438811,0.438823,0.000012,MPI_Wait
3,p2p_naobloqueante,1000,24,1,rank7,0.439006,1.760262,1.321256,MPI_Finalize
3,p2p_naobloqueante,1000,24,1,rank6,0.000410,0.000410,0.000000,MPI_Comm_rank
3,p2p_naobloqueante,1000,24,1,rank6,0.000410,0.000411,0.000001,MPI_Comm_size
3,p2p_naobloqueante,1000,24,1,rank6,0.000463,0.000793,0.000330,MPI_Irecv
3,p2p_naobloqueante,1000,24,1,rank6,0.000801,0.039325,0.038524,MPI_Wait
3,p2p_naobloqueante,1000,24,1,rank6,0.039344,0.072256,0.032912,MPI_Wait
3,p2p_naobloqueante,1000,24,1,rank6,0.436491,0.436708,0.000218,MPI_Isend
3,p2p_naobloqueante,1000,24,1,rank6,0.436720,0.436728,0.000007,MPI_Wait
3,p2p_naobloqueante,1000,24,1,rank6,0.436901,1.760244,1.323342,MPI_Finalize
3,p2p_naobloqueante,1000,24,1,rank5,0.009806,0.009807,0.000001,MPI_Comm_rank
3,p2p_naobloqueante,1000,24,1,rank5,0.009807,0.009808,0.000001,MPI_Comm_size
3,p2p_naobloqueante,1000,24,1,rank5,0.009863,0.010200,0.000337,MPI_Irecv
3,p2p_naobloqueante,1000,24,1,rank5,0.010209,0.039031,0.028822,MPI_Wait
3,p2p_naobloqueante,1000,24,1,rank5,0.039102,0.077440,0.038338,MPI_Wait
3,p2p_naobloqueante,1000,24,1,rank5,0.633705,0.634064,0.000360,MPI_Isend
3,p2p_naobloqueante,1000,24,1,rank5,0.634117,0.634150,0.000033,MPI_Wait
3,p2p_naobloqueante,1000,24,1,rank5,0.634478,1.762902,1.128425,MPI_Finalize
3,p2p_naobloqueante,1000,24,1,rank4,0.002778,0.002778,0.000000,MPI_Comm_rank
3,p2p_naobloqueante,1000,24,1,rank4,0.002778,0.002780,0.000002,MPI_Comm_size
3,p2p_naobloqueante,1000,24,1,rank4,0.002855,0.003405,0.000550,MPI_Irecv
3,p2p_naobloqueante,1000,24,1,rank4,0.003419,0.038474,0.035055,MPI_Wait
3,p2p_naobloqueante,1000,24,1,rank4,0.038508,0.081749,0.043241,MPI_Wait
3,p2p_naobloqueante,1000,24,1,rank4,0.746760,0.747036,0.000277,MPI_Isend
3,p2p_naobloqueante,1000,24,1,rank4,0.747053,0.747065,0.000012,MPI_Wait
3,p2p_naobloqueante,1000,24,1,rank4,0.747227,1.760621,1.013393,MPI_Finalize
3,p2p_naobloqueante,1000,24,1,rank3,0.011159,0.011159,0.000000,MPI_Comm_rank
3,p2p_naobloqueante,1000,24,1,rank3,0.011160,0.011161,0.000001,MPI_Comm_size
3,p2p_naobloqueante,1000,24,1,rank3,0.011242,0.011805,0.000563,MPI_Irecv
3,p2p_naobloqueante,1000,24,1,rank3,0.011819,0.037971,0.026152,MPI_Wait
3,p2p_naobloqueante,1000,24,1,rank3,0.038005,0.079586,0.041581,MPI_Wait
3,p2p_naobloqueante,1000,24,1,rank3,0.445314,0.445489,0.000175,MPI_Isend
3,p2p_naobloqueante,1000,24,1,rank3,0.445498,0.445505,0.000007,MPI_Wait
3,p2p_naobloqueante,1000,24,1,rank3,0.445667,1.760430,1.314763,MPI_Finalize
3,p2p_naobloqueante,1000,24,1,rank23,0.007437,0.007437,0.000000,MPI_Comm_rank
3,p2p_naobloqueante,1000,24,1,rank23,0.007437,0.007438,0.000000,MPI_Comm_size
3,p2p_naobloqueante,1000,24,1,rank23,0.007488,0.007823,0.000335,MPI_Irecv
3,p2p_naobloqueante,1000,24,1,rank23,0.007831,0.046560,0.038728,MPI_Wait
3,p2p_naobloqueante,1000,24,1,rank23,0.046578,0.075278,0.028699,MPI_Wait
3,p2p_naobloqueante,1000,24,1,rank23,0.440504,0.440669,0.000165,MPI_Isend
3,p2p_naobloqueante,1000,24,1,rank23,0.440676,0.440682,0.000006,MPI_Wait
3,p2p_naobloqueante,1000,24,1,rank23,0.440843,1.761227,1.320384,MPI_Finalize
3,p2p_naobloqueante,1000,24,1,rank22,0.007921,0.007921,0.000000,MPI_Comm_rank
3,p2p_naobloqueante,1000,24,1,rank22,0.007922,0.007923,0.000001,MPI_Comm_size
3,p2p_naobloqueante,1000,24,1,rank22,0.007969,0.008307,0.000339,MPI_Irecv
3,p2p_naobloqueante,1000,24,1,rank22,0.008316,0.046335,0.038019,MPI_Wait
3,p2p_naobloqueante,1000,24,1,rank22,0.046382,0.072800,0.026418,MPI_Wait
3,p2p_naobloqueante,1000,24,1,rank22,0.633961,0.634480,0.000519,MPI_Isend
3,p2p_naobloqueante,1000,24,1,rank22,0.634508,0.634521,0.000013,MPI_Wait
3,p2p_naobloqueante,1000,24,1,rank22,0.634726,1.761737,1.127011,MPI_Finalize
3,p2p_naobloqueante,1000,24,1,rank21,0.006957,0.006957,0.000000,MPI_Comm_rank
3,p2p_naobloqueante,1000,24,1,rank21,0.006958,0.006959,0.000001,MPI_Comm_size
3,p2p_naobloqueante,1000,24,1,rank21,0.007035,0.007589,0.000554,MPI_Irecv
3,p2p_naobloqueante,1000,24,1,rank21,0.007604,0.045953,0.038349,MPI_Wait
3,p2p_naobloqueante,1000,24,1,rank21,0.046005,0.078483,0.032478,MPI_Wait
3,p2p_naobloqueante,1000,24,1,rank21,0.493268,0.493449,0.000181,MPI_Isend
3,p2p_naobloqueante,1000,24,1,rank21,0.493461,0.493468,0.000007,MPI_Wait
3,p2p_naobloqueante,1000,24,1,rank21,0.493742,1.760011,1.266269,MPI_Finalize
3,p2p_naobloqueante,1000,24,1,rank20,0.008399,0.008399,0.000000,MPI_Comm_rank
3,p2p_naobloqueante,1000,24,1,rank20,0.008400,0.008400,0.000001,MPI_Comm_size
3,p2p_naobloqueante,1000,24,1,rank20,0.008446,0.008778,0.000333,MPI_Irecv
3,p2p_naobloqueante,1000,24,1,rank20,0.008787,0.045362,0.036576,MPI_Wait
3,p2p_naobloqueante,1000,24,1,rank20,0.045398,0.081840,0.036442,MPI_Wait
3,p2p_naobloqueante,1000,24,1,rank20,0.439052,0.439234,0.000183,MPI_Isend
3,p2p_naobloqueante,1000,24,1,rank20,0.439244,0.439252,0.000008,MPI_Wait
3,p2p_naobloqueante,1000,24,1,rank20,0.439412,1.760298,1.320886,MPI_Finalize
3,p2p_naobloqueante,1000,24,1,rank2,0.001716,0.001716,0.000000,MPI_Comm_rank
3,p2p_naobloqueante,1000,24,1,rank2,0.001716,0.001717,0.000000,MPI_Comm_size
3,p2p_naobloqueante,1000,24,1,rank2,0.001763,0.002100,0.000337,MPI_Irecv
3,p2p_naobloqueante,1000,24,1,rank2,0.002108,0.037289,0.035181,MPI_Wait
3,p2p_naobloqueante,1000,24,1,rank2,0.037310,0.068373,0.031063,MPI_Wait
3,p2p_naobloqueante,1000,24,1,rank2,0.440104,0.440267,0.000162,MPI_Isend
